Position_X1,Position_Y1,Position_X2,Position_Y2,Position_X3,Position_Y3,Velocity_X1,Velocity_Y1,Velocity_X2,Velocity_Y2,Velocity_X3,Velocity_Y3,Momentum_X1,Momentum_Y1,Momentum_X2,Momentum_Y2,Momentum_X3,Momentum_Y3
45615925266.960724,194162628243.9594,-99999835450.89386,-221699915429.13913,113688977146.1373,98853325625.4529,-10453.635780388759,22599.556102379822,0.03166108391554092,-29999.977369517488,12585.968596499588,-11112.939013432695,-6.242911288048167e+28,1.349645490434123e+29,6.297389590801089e+28,-5.966995498797028e+34,9.248169724707897e+26,-8.165787587070343e+26
45511388909.15684,194388623804.98322,-99999835134.28302,-221999915202.8343,113814836832.1023,98742196235.31857,-10455.89551348009,22593.102545192713,0.03166805208789228,-29999.977349865654,12581.00712691035,-11120.381192914681,-6.24426080065031e+28,1.3492600839989088e+29,6.298775560281774e+28,-5.966995494888278e+34,9.244524036853725e+26,-8.171256100553708e+26
45406829954.02203,194614554830.43515,-99999834817.6025,-222299914976.33295,113940646903.3714,98630992423.38942,-10458.146536484459,22586.66110766262,0.03167499389224589,-29999.977330250535,12576.051499838451,-11127.814613094717,-6.24560511158852e+28,1.3488754013496119e+29,6.300156285167706e+28,-5.966995490986831e+34,9.240882642081293e+26,-8.176718177701998e+26
45302248488.65719,194840421441.51178,-99999834500.85255,-222599914749.63544,114066407418.36978,98519714277.25847,-10460.388887330753,22580.231761476305,0.03168190944294992,-29999.977310672042,12571.10170266575,-11135.239292860128,-6.246944243513926e+28,1.348491440795365e+29,6.301531788202739e+28,-5.966995487092669e+34,9.237245531118794e+26,-8.182173832393621e+26
45197644599.78388,195066223759.12656,-99999834184.03346,-222899914522.74216,114192118435.39644,98408361884.32986,-10462.622603762227,22573.814478376928,0.03168879885379372,-29999.977291130093,12566.157722813363,-11142.655251039856,-6.2482782189668025e+28,1.3481082006486701e+29,6.3029020920195705e+28,-5.966995483205775e+34,9.23361269472326e+26,-8.187623078464086e+26
45093018373.74626,195291961903.91034,-99999833867.14548,-223199914295.65347,114317780012.62457,98296935331.81947,-10464.847723337472,22567.409230164176,0.031695662238010736,-29999.9772716246,12561.219547741504,-11150.062506404702,-6.249607060377139e+28,1.3477256792254047e+29,6.304267219140335e+28,-5.966995479326133e+34,9.229984123680457e+26,-8.193065929706175e+26
44988369896.512886,195517635996.21198,-99999833550.18886,-223499914068.36972,114443392208.10199,98185434706.75543,-10467.06428343139,22561.015988694366,0.03170249970828144,-29999.977252155477,12556.28716494933,-11157.461077667547,-6.250930790065226e+28,1.3473438748448277e+29,6.305627191977179e+28,-5.966995475453724e+34,9.226359808804767e+26,-8.198502399870113e+26
44883699253.67857,195743246156.0989,-99999833233.16386,-223799913840.89127,114568955079.75148,98073860095.97876,-10469.272321236149,22554.634725880544,0.03170931137673624,-29999.977232722642,12551.360561974772,-11164.85098348359,-6.252249430242228e+28,1.346962785829586e+29,6.306982032832839e+28,-5.966995471588533e+34,9.222739740939063e+26,-8.203932502663742e+26
44779006530.46621,195968792503.35773,-99999832916.07076,-224099913613.2185,114694468685.37123,97962211586.14392,-10471.471873762157,22548.265413692574,0.031716097354958346,-29999.97721332601,12546.439726394387,-11172.23224245057,-6.25356300301076e+28,1.3465824105057206e+29,6.308331763901215e+28,-5.966995467730543e+34,9.219123910954595e+26,-8.209356251752678e+26
44674291811.728584,196194275157.49466,-99999832598.90977,-224399913385.35178,114819933082.63518,97850489263.71942,-10473.662977839002,22541.908024157252,0.031722857753986644,-29999.97719396549,12541.524645823192,-11179.604873109,-6.254871530365452e+28,1.3462027472026711e+29,6.309676407267943e+28,-5.966995463879736e+34,9.215512309750882e+26,-8.214773660760492e+26
44569555181.950195,196419694237.73624,-99999832281.6812,-224699913157.29144,114945348329.09341,97738693214.98833,-10475.845670116407,22535.56252935838,0.03172959268431857,-29999.977174641004,12536.615307914513,-11186.968893942396,-6.256175034193519e+28,1.3458237942532824e+29,6.311015984910963e+28,-5.966995460036096e+34,9.211904928255584e+26,-8.220184743268872e+26
44464796725.24903,196645049863.02982,-99999831964.38527,-224999912929.03784,115070714482.17256,97626823526.0489,-10478.019987065178,22529.228901436865,0.031736302255912924,-29999.977155352466,12531.711700359827,-11194.324323377497,-6.257473536275324e+28,1.3454455499938096e+29,6.31235051870108e+28,-5.966995456199606e+34,9.2083017574244e+26,-8.225589512817785e+26
44360016525.37838,196870342152.0442,-99999831647.02225,-225299912700.59137,115196031599.17616,97514880282.81512,-10480.185964978136,22522.9071125908,0.03174298657819273,-29999.97713609979,12526.813810888605,-11201.671179784496,-6.258767058284943e+28,1.3450680127639227e+29,6.313680030402534e+28,-5.966995452370248e+34,9.204702788240947e+26,-8.230987982905648e+26
44255214665.7286,197095571223.1701,-99999831329.59238,-225599912471.95236,115321299737.28505,97402863571.01727,-10482.343639971059,22516.597135075557,0.03174964576004802,-29999.977116882896,12521.921627268162,-11209.009481477258,-6.260055621790717e+28,1.3446911809067124e+29,6.31500454167355e+28,-5.966995448548008e+34,9.201108011716646e+26,-8.236380166989489e+26
44150391229.32889,197320737194.52087,-99999831012.09592,-225899912243.1212,115446518953.55772,97290773476.2025,-10484.493047983604,22510.298941203848,0.031756279909838626,-29999.977097701696,12517.035137303503,-11216.339246713549,-6.2613392482558085e+28,1.3443150527686938e+29,6.316324074066903e+28,-5.966995444732867e+34,9.197517418890614e+26,-8.241766078485115e+26
44045546298.84905,197545840183.93292,-99999830694.53311,-226199912014.0982,115571689304.93076,97178610083.73537,-10486.634224780239,22504.01250334582,0.031762889135397,-29999.97707855611,12512.154328837163,-11223.660493695255,-6.262617959038759e+28,1.3439396266998124e+29,6.317638649030463e+28,-5.96699544092481e+34,9.193931000829547e+26,-8.247145730767274e+26
43940679956.60125,197770880308.96637,-99999830376.90422,-226499911784.88376,115696810848.21913,97066373478.79842,-10488.767205951157,22497.73779392912,0.03176947354403095,-29999.97705944605,12507.279189749066,-11230.973240568605,-6.263891775394032e+28,1.343564901053447e+29,6.318948287907756e+28,-5.966995437123819e+34,9.190348748627613e+26,-8.25251913716981e+26
43835792284.54174,197995857686.90567,-99999830059.20949,-226799911555.4782,115821883640.11662,96954063746.39273,-10490.892026913196,22491.474785438957,0.03177603324252639,-29999.977040371436,12502.409707956367,-11238.277505424385,-6.265160718472561e+28,1.3431908741864145e+29,6.320253011938498e+28,-5.966995433329878e+34,9.186770653406338e+26,-8.257886310985838e+26
43730883364.272606,198220772434.76007,-99999829741.44916,-227099911325.88193,115946907737.19618,96841680971.33849,-10493.008722910745,22485.223450418198,0.0317825683371501,-29999.977021332186,12497.545871413304,-11245.573306298167,-6.266424809322297e+28,1.342817544458975e+29,6.321552842259154e+28,-5.966995429542971e+34,9.183196706314495e+26,-8.263247265467893e+26
43625953277.043495,198445624669.26425,-99999829423.62347,-227399911096.09525,116071883195.91031,96729225238.2755,-10495.11732901665,22478.983761467403,0.03178907893365242,-29999.977002328214,12492.687668111048,-11252.860661170516,-6.267684068888744e+28,1.3424449102348334e+29,6.322847799903465e+28,-5.966995425763082e+34,9.179626898527997e+26,-8.268602013828095e+26
43521002103.75333,198670414506.87894,-99999829105.73268,-227699910866.11853,116196810072.59142,96616696631.66379,-10497.217880133116,22472.7556912449,0.03179556513726999,-29999.97698335944,12487.835086077552,-11260.139587967216,-6.268938518015497e+28,1.3420729698811454e+29,6.324137905803001e+28,-5.9669954219901925e+34,9.176061221249785e+26,-8.273950569238311e+26
43416029924.951996,198895142063.79138,-99999828787.77702,-227999910635.95212,116321688423.4522,96504095235.78412,-10499.310410992603,22466.539212466847,0.03180202705272844,-29999.97696442578,12482.988113377409,-11267.41010455948,-6.270188177444783e+28,1.3417017217685202e+29,6.325423180787687e+28,-5.966995418224287e+34,9.172499665709719e+26,-8.279292944830305e+26
43311036820.84207,199119807455.91605,-99999828469.75676,-228299910405.59637,116446518304.58597,96391421134.73853,-10501.394956158714,22460.334297907284,0.03180846478424506,-29999.976945527153,12478.146738111696,-11274.672228764166,-6.271433067817985e+28,1.3413311642710231e+29,6.326703645586342e+28,-5.9669954144653505e+34,9.168942223164474e+26,-8.284629153695909e+26
43206022871.28049,199344410798.8951,-99999828151.67212,-228599910175.05164,116571299771.96709,96278674412.45088,-10503.471550027089,22454.140920398193,0.03181487843553145,-29999.976926663476,12473.310948417839,-11281.925978343992,-6.272673209676178e+28,1.3409612957661802e+29,6.327979320827205e+28,-5.966995410713365e+34,9.165388884897428e+26,-8.289959208887165e+26
43100988155.78021,199568952208.0991,-99999827833.52333,-228899909944.31827,116696032881.45126,96165855152.66743,-10505.540226826273,22447.959052829538,0.031821268109796214,-29999.976907834665,12468.480732469454,-11289.171371007747,-6.273908623460651e+28,1.3405921146349801e+29,6.329250227038467e+28,-5.966995406968314e+34,9.161839642218555e+26,-8.295283123416492e+26
42995932753.51195,199793431798.62738,-99999827515.31065,-229199909713.3966,116820717688.77596,96052963438.95735,-10507.60102061861,22441.78866814933,0.03182763390974758,-29999.97688904064,12463.656078476211,-11296.408424410507,-6.275139329513434e+28,1.340223619261878e+29,6.330516384648793e+28,-5.966995403230183e+34,9.15829448646432e+26,-8.30060091025684e+26
42890856743.30576,200017849685.30887,-99999827197.03432,-229499909482.28702,116945354249.56071,95939999354.71324,-10509.653965301099,22435.62973936366,0.031833975937595994,-29999.97687028132,12458.836974683692,-11303.63715615384,-6.276365348077816e+28,1.3398558080347978e+29,6.331777813987843e+28,-5.966995399498955e+34,9.154753408997578e+26,-8.305912582341841e+26
42785760203.652756,200242205982.7025,-99999826878.69456,-229799909250.98984,117069942619.30756,95826962983.1517,-10511.699094606276,22429.48223953675,0.0318402942950568,-29999.97685155662,12454.023409373236,-11310.857583786019,-6.277586699298869e+28,1.3394886793451347e+29,6.333034535286796e+28,-5.966995395774611e+34,9.151216401207453e+26,-8.311218152565966e+26
42680643212.706696,200466500805.09787,-99999826560.29163,-230099909019.5054,117194482853.40129,95713854407.31384,-10513.736442103067,22423.346141790982,0.03184658908335275,-29999.976832866465,12449.215370861808,-11318.06972480223,-6.278803403223952e+28,1.3391222315877574e+29,6.334286568678862e+28,-5.96699539205714e+34,9.147683454509257e+26,-8.316517633784679e+26
42575505848.28567,200690734266.51578,-99999826241.82573,-230399908787.83408,117318975007.10991,95600673710.06583,-10515.766041197649,22417.221419306963,0.03185286040321667,-29999.976814210768,12444.41284750185,-11325.27359664478,-6.280015479803236e+28,1.3387564631610118e+29,6.335533934199795e+28,-5.966995388346522e+34,9.14415456034436e+26,-8.321811038814584e+26
42470348187.87369,200914906480.70886,-99999825923.29712,-230699908555.9762,117443419135.58493,95487420974.09938,-10517.787925134307,22411.108045323534,0.03185910835489397,-29999.97679558945,12439.61582768114,-11332.469216703304,-6.281222948890209e+28,1.3383913724667215e+29,6.336776651788411e+28,-5.966995384642741e+34,9.140629710180101e+26,-8.327098380433588e+26
42365170308.622345,201139017561.1621,-99999825604.70604,-230999908323.9321,117567815293.86174,95374096281.93234,-10519.802126996283,22405.005993137816,0.03186533303814523,-29999.97677700243,12434.824299822658,-11339.656602314973,-6.28242583024218e+28,1.3380269579101904e+29,6.338014741287086e+28,-5.966995380945783e+34,9.137108895509688e+26,-8.332379671381043e+26
42259972287.35238,201363067621.09348,-99999825286.0527,-231299908091.70212,117692163536.85997,95260699715.9092,-10521.808679706613,22398.915236105244,0.03187153455224873,-29999.976758449626,12430.038252384435,-11346.835770764694,-6.28362414352079e+28,1.3376632179002053e+29,6.339248222442272e+28,-5.96699537725563e+34,9.133592107852082e+26,-8.337654924357896e+26
42154754200.55531,201587056773.45453,-99999824967.33736,-231599907859.28662,117816463919.38382,95147231358.20155,-10523.807616028982,22392.835747639587,0.03187771299600298,-29999.97673993096,12425.257673859423,-11354.006739285316,-6.284817908292508e+28,1.3373001508490362e+29,6.340477114904992e+28,-5.966995373572268e+34,9.130079338751903e+26,-8.34292415202685e+26
42049516124.39502,201810985130.93094,-99999824648.56023,-231899907626.68594,117940716496.12242,95033691290.8087,-10525.798968568544,22386.76750121298,0.03188386846772923,-29999.97672144635,12420.482552775356,-11361.169525057836,-6.286007144029135e+28,1.3369377551724392e+29,6.341701438231344e+28,-5.966995369895679e+34,9.126570579779331e+26,-8.348187367012498e+26
41944258134.709335,202034852805.94305,-99999824329.72154,-232199907393.90042,118064921321.65018,94920079595.55812,-10527.782769772766,22380.710470355953,0.031890001065274,-29999.97670299572,12415.712877694605,-11368.324145211596,-6.287191870108296e+28,1.3365760292896576e+29,6.342921211882999e+28,-5.966995366225848e+34,9.123065822529995e+26,-8.35344458190148e+26
41838980307.011604,202258659910.6466,-99999824010.82153,-232499907160.9304,118189078450.42712,94806396354.106,-10529.75905193225,22374.66462865744,0.031896110886011526,-29999.97668457898,12410.948637214047,-11375.470616824488,-6.2883721058139395e+28,1.3362149716234223e+29,6.344136455227692e+28,-5.966995362562759e+34,9.119565058624882e+26,-8.358695809242633e+26
41733682716.49228,202482406556.93317,-99999823691.86043,-232799906927.77618,118313187936.79927,94692641647.93776,-10531.72784718155,22368.629949764814,0.03190219802684626,-29999.97666619606,12406.189819964928,-11382.608956923155,-6.289547870336822e+28,1.3358545805999548e+29,6.345347187539721e+28,-5.966995358906396e+34,9.116068279710228e+26,-8.363941061547135e+26
41628365438.02046,202706092856.43082,-99999823372.83846,-233099906694.43814,118437249834.99892,94578815558.36853,-10533.689187500004,22362.6064073839,0.031908262584215336,-29999.976647846877,12401.436414612723,-11389.739182483185,-6.290719182775002e+28,1.3354948546489667e+29,6.34655342800043e+28,-5.966995355256744e+34,9.112575477457428e+26,-8.369180351288644e+26
41523028546.14546,202929718920.50467,-99999823053.75583,-233399906460.9166,118561264199.14505,94464918166.5437,-10535.643104712533,22356.59397527898,0.031914304654090994,-29999.976629531353,12396.688409857004,-11396.861310429313,-6.291886062134326e+28,1.335135792203661e+29,6.347755195698698e+28,-5.966995351613786e+34,9.109086643562926e+26,-8.374413690903459e+26
41417672115.098335,203153284860.25745,-99999822734.61278,-233699906227.2119,118685231083.24362,94350949553.4394,-10537.589630490464,22350.59262727283,0.03192032433198304,-29999.976611249407,12391.94579443131,-11403.975357635618,-6.293048527328905e+28,1.3347773917007335e+29,6.348952509631426e+28,-5.966995347977506e+34,9.105601769748127e+26,-8.379641092790652e+26
41312296218.793434,203376790786.53018,-99999822415.40953,-233999905993.3244,118809150541.18794,94236909799.86305,-10539.52879635232,22344.60233724669,0.031926321712941255,-29999.97659300096,12387.208557103007,-11411.08134092572,-6.294206597181606e+28,1.3344196515803726e+29,6.350145388704015e+28,-5.966995344347891e+34,9.102120847759289e+26,-8.38486256931222e+26
41206900930.82991,203600236809.90265,-99999822096.14632,-234299905759.25443,118933022626.75897,94122798986.4538,-10541.460633664637,22338.62307914033,0.03193229689155781,-29999.976574785935,12382.476686673153,-11418.179277072975,-6.295360290424522e+28,1.3340625702862605e+29,6.351333851730849e+28,-5.966995340724922e+34,9.098643869367433e+26,-8.390078132793221e+26
41101486324.49326,203823623040.69406,-99999821776.82335,-234599905525.0023,119056847393.6257,94008617193.68306,-10543.385173642748,22332.654826952003,0.03193824996196967,-29999.97655660425,12377.750171976373,-11425.269182800666,-6.2965096256994495e+28,1.3337061462655736e+29,6.352517917435767e+28,-5.966995337108585e+34,9.095170826368239e+26,-8.39528779552193e+26
40996052472.756836,204046949588.9636,-99999821457.44086,-234899905290.56833,119180624895.34546,93894364501.85506,-10545.30244735158,22326.697554738486,0.031944181017860965,-29999.97653845583,12373.02900188072,-11432.351074782202,-6.297654621558364e+28,1.3333503779689824e+29,6.353697604452546e+28,-5.966995333498865e+34,9.091701710581953e+26,-8.400491569749961e+26
40890599448.28332,204270216564.511,-99999821137.99905,-235199905055.95288,119304355185.36427,93780040991.10724,-10547.212485706445,22320.751236615066,0.031950090152465346,-29999.976520340595,12368.31316528755,-11439.424969641308,-6.298795296463889e+28,1.3329952638506519e+29,6.354872931325357e+28,-5.966995329895744e+34,9.088236513853293e+26,-8.405689467692434e+26
40785127323.426254,204493424076.87714,-99999820818.49815,-235499904821.15628,119428038317.01715,93665646741.41083,-10549.115319473818,22314.815846755544,0.03195597745856839,-29999.97650225847,12363.60265113139,-11446.490883952218,-6.299931668789764e+28,1.3326408023682412e+29,6.356043916509252e+28,-5.966995326299209e+34,9.084775228051346e+26,-8.41088150152809e+26
40679636170.231514,204716572235.3447,-99999820498.93839,-235799904586.17886,119551674343.52846,93551181832.5713,-10551.010979272123,22308.89135939224,0.0319618430285099,-29999.976484209372,12358.897448379801,-11453.548834239866,-6.3010637568213125e+28,1.3322869919829047e+29,6.357210578370619e+28,-5.966995322709244e+34,9.081317845069478e+26,-8.416067683399454e+26
40574126060.43879,204939661148.93863,-99999820179.31996,-236099904351.02097,119675263318.01225,93436646344.22891,-10552.899495572501,22302.97774881598,0.03196768695418626,-29999.976466193224,12354.197546033261,-11460.598836980074,-6.302191578755898e+28,1.3319338311592905e+29,6.358372935187647e+28,-5.966995319125832e+34,9.077864356825241e+26,-8.421248025412959e+26
40468597065.48306,205162690926.4268,-99999819859.6431,-236399904115.6829,119798805293.47258,93322040355.85912,-10554.780898699586,22297.074989376106,0.03197350932705275,-29999.97644820995,12349.502933125026,-11467.640908599746,-6.303315152703393e+28,1.331581318365541e+29,6.359531005150791e+28,-5.966995315548959e+34,9.074414755260269e+26,-8.426422539639093e+26
40363049256.49606,205385661676.32056,-99999819539.908,-236699903880.16498,119922300322.80383,93207363946.77312,-10556.655218832273,22291.18305548045,0.031979310238125856,-29999.97643025947,12344.813598721008,-11474.675065477048,-6.304434496686634e+28,1.3312294520732926e+29,6.360684806363233e+28,-5.966995311978608e+34,9.070969032340197e+26,-8.431591238112534e+26
40257482704.30774,205608573506.87537,-99999819220.1149,-236999903644.46756,120045748458.79105,93092617196.11835,-10558.522486004478,22285.301921595343,0.031985089777985566,-29999.97641234171,12340.129531919645,-11481.701323941605,-6.3055496286418744e+28,1.3308782307576739e+29,6.3618343568413285e+28,-5.966995308414766e+34,9.067527180054555e+26,-8.43675413283229e+26
40151897479.44769,205831426526.0913,-99999818900.264,-237299903408.59097,120169149754.11024,92977800182.87894,-10560.382730105897,22279.43156224559,0.03199084803677765,-29999.976394456597,12335.450721851776,-11488.719700274682,-6.306660566419242e+28,1.3305276528973068e+29,6.362979674515075e+28,-5.966995304857417e+34,9.064089190416684e+26,-8.441911235761835e+26
40046293652.14664,206054220841.71378,-99999818580.35553,-237599903172.53555,120292504261.32877,92862912985.87619,-10562.235980882764,22273.571952014478,0.031996585104215935,-29999.976376604045,12330.777157680512,-11495.730210709367,-6.307767327783187e+28,1.3301777169743047e+29,6.36412077722855e+28,-5.966995301306544e+34,9.06065505546364e+26,-8.447062558829243e+26
39940671292.33781,206276956561.23392,-99999818260.38968,-237899902936.3016,120415812032.90558,92747955683.7691,-10564.082267938596,22267.723065543734,0.03200230106958456,-29999.97635878398,12326.108828601115,-11502.732871430768,-6.30886993041293e+28,1.329828421474272e+29,6.365257682740368e+28,-5.966995297762134e+34,9.057224767256099e+26,-8.452208113927327e+26
39835030469.658424,206499633791.88934,-99999817940.36667,-238199902699.88943,120539073121.19159,92632928355.0548,-10565.921620734947,22261.88487753354,0.03200799602174021,-29999.97634099633,12321.445723840869,-11509.72769857618,-6.309968391902911e+28,1.329479764886303e+29,6.366390408724127e+28,-5.96699529422417e+34,9.05379831787827e+26,-8.457347912913777e+26
39729371253.45107,206722252640.66467,-99999817620.28671,-238499902463.2994,120662287578.43,92517831078.06903,-10567.754068592147,22256.057362742486,0.03201367004911439,-29999.976323241015,12316.787832658958,-11516.714708235282,-6.311062729763231e+28,1.3291317457029813e+29,6.367518972768851e+28,-5.966995290692638e+34,9.050375699437801e+26,-8.462481967611285e+26
39623693712.76515,206944813214.29208,-99999817300.15001,-238799902226.53183,120785455456.75658,92402663930.98668,-10569.579640690035,22250.240495987575,0.03201932323971559,-29999.976305517957,12312.135144346343,-11523.693916450311,-6.31215296142009e+28,1.328784362420378e+29,6.36864339237943e+28,-5.966995287167521e+34,9.046956904065693e+26,-8.467610289807689e+26
39517997916.35825,207167315619.25195,-99999816979.95677,-239099901989.587,120908576808.20004,92287426991.82217,-10571.398366068704,22244.43425214419,0.03202495568113156,-29999.976287827085,12307.487648225635,-11530.66533921625,-6.313239104216231e+28,1.328437613538051e+29,6.3697636849770675e+28,-5.966995283648807e+34,9.043541923916197e+26,-8.4727328912561e+26
39412283932.69756,207389759961.7734,-99999816659.70721,-239399901752.46527,121031651684.6823,92172120338.43001,-10573.210273629225,22238.638606146076,0.03203056746053145,-29999.976270168318,12302.845333650977,-11537.628992481,-6.3143211754113735e+28,1.3280914975590438e+29,6.370879867899705e+28,-5.966995280136478e+34,9.040130751166738e+26,-8.477849783675039e+26
39306551829.96127,207612146347.83487,-99999816339.40154,-239699901515.16696,121154680138.01881,92056744048.5052,-10575.015392134377,22232.853532985308,0.03203615866466803,-29999.976252541583,12298.208190007921,-11544.58489214557,-6.31539919218265e+28,1.3277460129898827e+29,6.371991958402471e+28,-5.966995276630521e+34,9.03672337801782e+26,-8.482960978748565e+26
39200801676.03993,207834474883.16473,-99999816019.03995,-239999901277.69238,121277662219.9189,91941298199.58374,-10576.813750209367,22227.079007712277,0.032041729379879855,-29999.976234946804,12293.576206713304,-11551.533054064248,-6.316473171625034e+28,1.3274011583405772e+29,6.373099973658103e+28,-5.966995273130919e+34,9.033319796692935e+26,-8.48806648812641e+26
39095033538.53784,208056745673.24185,-99999815698.62265,-240299901040.04184,121400597981.98604,91825782869.04309,-10578.605376342548,22221.315005435656,0.03204727969209343,-29999.976217383904,12288.949373215131,-11558.473494044782,-6.31754313075177e+28,1.3270569321246174e+29,6.374203930757383e+28,-5.966995269637658e+34,9.029919999438478e+26,-8.493166323424105e+26
38989247484.774414,208278958823.2962,-99999815378.14986,-240599900802.21567,121523487475.71819,91710198134.10265,-10580.390298886141,22215.56150132237,0.03205280968682536,-29999.976199852812,12284.327678992455,-11565.406227848556,-6.318609086494804e+28,1.326713332858972e+29,6.3753038467095645e+28,-5.966995266150724e+34,9.026523978523655e+26,-8.498260496223119e+26
38883443581.78555,208501114438.30942,-99999815057.62177,-240899900564.2142,121646330752.5081,91594544071.82416,-10582.168546056937,22209.81847059757,0.0320583194491845,-29999.97618235345,12279.711113555253,-11572.331271190773,-6.319671055705203e+28,1.326370359064087e+29,6.3763997384427965e+28,-5.966995262670101e+34,9.0231317262404e+26,-8.50334901807098e+26
38777621896.32498,208723212623.01538,-99999814737.03857,-241199900326.03775,121769127863.64366,91478820759.11224,-10583.940145937011,22204.085888544596,0.032063809063874044,-29999.976164885742,12275.099666444312,-11579.248639740617,-6.320729055153583e+28,1.3260280092638833e+29,6.377491622804547e+28,-5.966995259195774e+34,9.01974323490328e+26,-8.508431900481406e+26
38671782494.86561,208945253481.90082,-99999814416.40048,-241499900087.6866,121891878860.3081,91363028272.71484,-10585.705126474422,22198.36373050495,0.03206927861519371,-29999.976147449615,12270.493327231106,-11586.158349121442,-6.321783101530525e+28,1.3256862819857556e+29,6.378579516562028e+28,-5.966995255727728e+34,9.016358496849416e+26,-8.513509154934436e+26
38565925443.60086,209167237119.20587,-99999814095.7077,-241799899849.1611,122014583793.58041,91247166689.22363,-10587.463515483916,22192.651971878255,0.03207472818704177,-29999.976130044997,12265.892085517686,-11593.060414910939,-6.322833211446995e+28,1.3253451757605695e+29,6.3796634364026075e+28,-5.9669952522659495e+34,9.012977504438395e+26,-8.518580792876557e+26
38460050808.44602,209389163638.92465,-99999813774.96042,-242099899610.46155,122137242714.4356,91131236085.07452,-10589.215340647617,22186.950588122225,0.0320801578629172,-29999.97611267181,12261.29593093655,-11599.954852641307,-6.323879401434758e+28,1.3250046891226593e+29,6.380743398934231e+28,-5.966995248810423e+34,9.009600250052178e+26,-8.523646825720833e+26
38354158655.03954,209611033144.80588,-99999813454.15884,-242399899371.58826,122259855673.74496,91015236536.54811,-10590.960629515723,22181.259554752618,0.03208556772592175,-29999.976095329985,12256.70485315054,-11606.841677799432,-6.32492168794679e+28,1.3246648206098264e+29,6.3818194206858355e+28,-5.966995245361134e+34,9.006226726095017e+26,-8.528707264847022e+26
38248249048.744385,209832845740.3534,-99999813133.30316,-242699899132.54156,122382422722.27647,90899168119.77011,-10592.699409507191,22175.578847343208,0.032090957858761975,-29999.97607801944,12252.11884185272,-11613.720905827053,-6.325960087357695e+28,1.3243255687633364e+29,6.3828915181077565e+28,-5.966995241918067e+34,9.002856924993379e+26,-8.533762121601718e+26
38142322054.649315,210054601528.8268,-99999812812.39359,-242999898893.32175,122504943910.695,90783030910.71184,-10594.431707910428,22169.908441525735,0.03209632834375136,-29999.976060740108,12247.537886766255,-11620.592552120937,-6.326994615964107e+28,1.323986932127917e+29,6.383959707572145e+28,-5.966995238481207e+34,8.999490839195844e+26,-8.538811407298465e+26
38036377737.57021,210276300613.24207,-99999812491.4303,-243299898653.92914,122627419289.56267,90666824985.19063,-10596.157551883964,22164.248312989865,0.032101679262812315,-29999.97604349191,12242.961977644305,-11627.456632033049,-6.328025289985104e+28,1.3236489092517547e+29,6.385024005373369e+28,-5.966995235050541e+34,8.996128461173035e+26,-8.543855133217884e+26
37930416162.05138,210497943096.37198,-99999812170.4135,-243599898414.36404,122749848909.33911,90550550418.8703,-10597.876968457134,22158.598437483153,0.03210701069747824,-29999.97602627478,12238.391104269907,-11634.313160870714,-6.329052125562601e+28,1.323311498686494e+29,6.386084427728421e+28,-5.966995231626054e+34,8.992769783417528e+26,-8.5488933106078e+26
37824437392.366806,210719529080.7468,-99999811849.34338,-243899898174.6268,122872232820.3818,90434207287.2616,-10599.589984530754,22152.958790810993,0.03211232272889555,-29999.97600908864,12233.825256455859,-11641.162153896792,-6.330075138761766e+28,1.3229746989872325e+29,6.387140990777324e+28,-5.966995228207731e+34,8.989414798443765e+26,-8.553925950683362e+26
37718441492.5215,210941058668.6549,-99999811528.22015,-244199897934.71768,122994571072.94637,90317795665.72263,-10601.29662687778,22147.32934883657,0.032117615437825674,-29999.975991933417,12229.26442404461,-11648.00362632985,-6.331094345571411e+28,1.32263850871252e+29,6.388193710583526e+28,-5.966995224795556e+34,8.986063498787979e+26,-8.558953064627173e+26
37612428526.25272,211162531962.14328,-99999811207.044,-244499897694.63702,123116863717.18681,90201315629.45932,-10602.996922143988,22141.710087480817,0.03212288890464708,-29999.97597480904,12224.708596908145,-11654.837593344317,-6.33210976190439e+28,1.3223029264243544e+29,6.389242603134304e+28,-5.966995221389518e+34,8.982715877008105e+26,-8.563974663589403e+26
37506398557.03128,211383949063.0181,-99999810885.81512,-244799897454.3851,123239110803.1559,90084767253.52588,-10604.690896848626,22136.10098272236,0.03212814320935726,-29999.975957715433,12220.157764947873,-11661.66407007066,-6.3331214035979994e+28,1.3219679506881795e+29,6.390287684341159e+28,-5.9669952179896e+34,8.979371925683697e+26,-8.56899075868792e+26
37400351648.0628,211605310072.8453,-99999810564.53369,-245099897213.96225,123361312380.80537,89968150612.82516,-10606.37857738508,22130.502010597484,0.0321333784315747,-29999.975940652526,12215.611918094517,-11668.483071595545,-6.33412928641437e+28,1.3216335800728818e+29,6.391328970040207e+28,-5.966995214595787e+34,8.97603163741585e+26,-8.574001361008406e+26
37294287862.28895,211826615092.9513,-99999810243.1999,-245399896973.36877,123483468499.98631,89851465782.1092,-10608.059990021526,22124.913147200063,0.03213859465054088,-29999.975923620248,12211.071046307998,-11675.294612962005,-6.335133426040855e+28,1.3212998131507879e+29,6.39236647599258e+28,-5.966995211208067e+34,8.972695004827117e+26,-8.579006481604481e+26
